step,x,y,action,target_x,target_y,semantic,height,slope,roughness,traversability_class,cost,step_cost,cumulative_cost,planner_mode,coverage_rate,recovery_id,reason
628,23,17,cover,23,17,floor,0.0,0.0,0.0,free,1.0,1.0,628.0,baseline_2d,0.749400479616307,2,toward_cover
629,24,17,cover,24,17,floor,0.0,0.0,0.0,free,1.0,1.0,629.0,baseline_2d,0.750599520383693,2,toward_cover
630,25,17,cover,25,17,floor,0.0,0.0,0.0,free,1.0,1.0,630.0,baseline_2d,0.7517985611510791,2,toward_cover
631,26,17,cover,26,17,floor,0.0,0.0,0.0,free,1.0,1.0,631.0,baseline_2d,0.7529976019184652,2,toward_cover
632,27,17,cover,27,17,floor,0.0,0.0,0.0,free,1.0,1.0,632.0,baseline_2d,0.7541966426858513,2,toward_cover
633,28,17,cover,28,17,floor,0.0,0.0,0.0,free,1.0,1.0,633.0,baseline_2d,0.7553956834532374,2,toward_cover
634,29,17,cover,29,17,floor,0.0,0.0,0.0,free,1.0,1.0,634.0,baseline_2d,0.7565947242206235,2,toward_cover
635,30,17,cover,30,17,floor,0.0,0.0,0.0,free,1.0,1.0,635.0,baseline_2d,0.7577937649880095,2,toward_cover
636,30,18,cover,30,18,floor,0.0,0.0,0.0,free,1.0,1.0,636.0,baseline_2d,0.7589928057553957,2,toward_cover
637,29,18,cover,29,18,floor,0.0,0.0,0.0,free,1.0,1.0,637.0,baseline_2d,0.7601918465227818,2,toward_cover
638,28,18,cover,28,18,floor,0.0,0.0,0.0,free,1.0,1.0,638.0,baseline_2d,0.7613908872901679,2,toward_cover
639,27,18,cover,27,18,floor,0.0,0.0,0.0,free,1.0,1.0,639.0,baseline_2d,0.762589928057554,2,toward_cover
640,26,18,cover,26,18,floor,0.0,0.0,0.0,free,1.0,1.0,640.0,baseline_2d,0.7637889688249401,2,toward_cover
641,25,18,cover,25,18,floor,0.0,0.0,0.0,free,1.0,1.0,641.0,baseline_2d,0.7649880095923262,2,toward_cover
642,24,18,cover,24,18,floor,0.0,0.0,0.0,free,1.0,1.0,642.0,baseline_2d,0.7661870503597122,2,toward_cover
643,23,18,cover,23,18,floor,0.0,0.0,0.0,free,1.0,1.0,643.0,baseline_2d,0.7673860911270983,2,toward_cover
644,23,19,cover,23,19,floor,0.0,0.0,0.0,free,1.0,1.0,644.0,baseline_2d,0.7685851318944844,2,toward_cover
645,24,19,cover,24,19,floor,0.0,0.0,0.0,free,1.0,1.0,645.0,baseline_2d,0.7697841726618705,2,toward_cover
646,25,19,cover,25,19,floor,0.0,0.0,0.0,free,1.0,1.0,646.0,baseline_2d,0.7709832134292566,2,toward_cover
647,26,19,cover,26,19,floor,0.0,0.0,0.0,free,1.0,1.0,647.0,baseline_2d,0.7721822541966427,2,toward_cover
648,27,19,cover,27,19,floor,0.0,0.0,0.0,free,1.0,1.0,648.0,baseline_2d,0.7733812949640287,2,toward_cover
649,28,19,cover,28,19,floor,0.0,0.0,0.0,free,1.0,1.0,649.0,baseline_2d,0.7745803357314148,2,toward_cover
650,29,19,cover,29,19,floor,0.0,0.0,0.0,free,1.0,1.0,650.0,baseline_2d,0.7757793764988009,2,toward_cover
651,30,19,cover,30,19,floor,0.0,0.0,0.0,free,1.0,1.0,651.0,baseline_2d,0.7769784172661871,2,toward_cover
652,30,20,cover,30,20,floor,0.0,0.0,0.0,free,1.0,1.0,652.0,baseline_2d,0.7781774580335732,2,toward_cover
653,29,20,cover,29,20,floor,0.0,0.0,0.0,free,1.0,1.0,653.0,baseline_2d,0.7793764988009593,2,toward_cover
654,28,20,cover,28,20,floor,0.0,0.0,0.0,free,1.0,1.0,654.0,baseline_2d,0.7805755395683454,2,toward_cover
655,27,20,cover,27,20,floor,0.0,0.0,0.0,free,1.0,1.0,655.0,baseline_2d,0.7817745803357314,2,toward_cover
656,26,20,cover,26,20,floor,0.0,0.0,0.0,free,1.0,1.0,656.0,baseline_2d,0.7829736211031175,2,toward_cover
657,25,20,cover,25,20,floor,0.0,0.0,0.0,free,1.0,1.0,657.0,baseline_2d,0.7841726618705036,2,toward_cover
658,24,20,cover,24,20,floor,0.0,0.0,0.0,free,1.0,1.0,658.0,baseline_2d,0.7853717026378897,2,toward_cover
659,23,20,cover,23,20,floor,0.0,0.0,0.0,free,1.0,1.0,659.0,baseline_2d,0.7865707434052758,2,toward_cover
660,23,21,cover,23,21,floor,0.0,0.0,0.0,free,1.0,1.0,660.0,baseline_2d,0.7877697841726619,2,toward_cover
661,24,21,cover,24,21,floor,0.0,0.0,0.0,free,1.0,1.0,661.0,baseline_2d,0.7889688249400479,2,toward_cover
662,25,21,cover,25,21,floor,0.0,0.0,0.0,free,1.0,1.0,662.0,baseline_2d,0.790167865707434,2,toward_cover
663,26,21,cover,26,21,floor,0.0,0.0,0.0,free,1.0,1.0,663.0,baseline_2d,0.7913669064748201,2,toward_cover
664,27,21,cover,27,21,floor,0.0,0.0,0.0,free,1.0,1.0,664.0,baseline_2d,0.7925659472422062,2,toward_cover
665,28,21,cover,28,21,floor,0.0,0.0,0.0,free,1.0,1.0,665.0,baseline_2d,0.7937649880095923,2,toward_cover
666,29,21,cover,29,21,floor,0.0,0.0,0.0,free,1.0,1.0,666.0,baseline_2d,0.7949640287769785,2,toward_cover
667,30,21,cover,30,21,floor,0.0,0.0,0.0,free,1.0,1.0,667.0,baseline_2d,0.7961630695443646,2,toward_cover
668,31,21,cover,31,21,floor,0.0,0.0,0.0,free,1.0,1.0,668.0,baseline_2d,0.7973621103117506,2,toward_cover
669,32,21,cover,32,21,floor,0.0,0.0,0.0,free,1.0,1.0,669.0,baseline_2d,0.7985611510791367,2,toward_cover
670,33,21,cover,33,21,floor,0.0,0.0,0.0,free,1.0,1.0,670.0,baseline_2d,0.7997601918465228,2,toward_cover
671,34,21,cover,34,21,floor,0.0,0.0,0.0,free,1.0,1.0,671.0,baseline_2d,0.8009592326139089,2,toward_cover
672,35,21,cover,35,21,floor,0.0,0.0,0.0,free,1.0,1.0,672.0,baseline_2d,0.802158273381295,2,toward_cover
673,36,21,cover,36,21,floor,0.0,0.0,0.0,free,1.0,1.0,673.0,baseline_2d,0.8033573141486811,2,toward_cover
674,37,21,cover,37,21,floor,0.0,0.0,0.0,free,1.0,1.0,674.0,baseline_2d,0.8045563549160671,2,toward_cover
675,38,21,cover,38,21,floor,0.0,0.0,0.0,free,1.0,1.0,675.0,baseline_2d,0.8057553956834532,2,toward_cover
676,39,21,cover,39,21,floor,0.0,0.0,0.0,free,1.0,1.0,676.0,baseline_2d,0.8069544364508393,2,toward_cover
677,40,21,cover,40,21,floor,0.0,0.0,0.0,free,1.0,1.0,677.0,baseline_2d,0.8081534772182254,2,toward_cover
678,40,22,cover,40,22,floor,0.0,0.0,0.0,free,1.0,1.0,678.0,baseline_2d,0.8093525179856115,2,toward_cover
679,39,22,cover,39,22,floor,0.0,0.0,0.0,free,1.0,1.0,679.0,baseline_2d,0.8105515587529976,2,toward_cover
680,38,22,cover,38,22,floor,0.0,0.0,0.0,free,1.0,1.0,680.0,baseline_2d,0.8117505995203836,2,toward_cover
681,37,22,cover,37,22,floor,0.0,0.0,0.0,free,1.0,1.0,681.0,baseline_2d,0.8129496402877698,2,toward_cover
682,36,22,cover,36,22,floor,0.0,0.0,0.0,free,1.0,1.0,682.0,baseline_2d,0.8141486810551559,2,toward_cover
683,35,22,cover,35,22,floor,0.0,0.0,0.0,free,1.0,1.0,683.0,baseline_2d,0.815347721822542,2,toward_cover
684,34,22,cover,34,22,floor,0.0,0.0,0.0,free,1.0,1.0,684.0,baseline_2d,0.8165467625899281,2,toward_cover
685,33,22,cover,33,22,floor,0.0,0.0,0.0,free,1.0,1.0,685.0,baseline_2d,0.8177458033573142,2,toward_cover
686,32,22,cover,32,22,floor,0.0,0.0,0.0,free,1.0,1.0,686.0,baseline_2d,0.8189448441247003,2,toward_cover
687,31,22,cover,31,22,floor,0.0,0.0,0.0,free,1.0,1.0,687.0,baseline_2d,0.8201438848920863,2,toward_cover
688,30,22,cover,30,22,floor,0.0,0.0,0.0,free,1.0,1.0,688.0,baseline_2d,0.8213429256594724,2,toward_cover
689,29,22,cover,29,22,floor,0.0,0.0,0.0,free,1.0,1.0,689.0,baseline_2d,0.8225419664268585,2,toward_cover
690,28,22,cover,28,22,floor,0.0,0.0,0.0,free,1.0,1.0,690.0,baseline_2d,0.8237410071942446,2,toward_cover
691,27,22,cover,27,22,floor,0.0,0.0,0.0,free,1.0,1.0,691.0,baseline_2d,0.8249400479616307,2,toward_cover
692,26,22,cover,26,22,floor,0.0,0.0,0.0,free,1.0,1.0,692.0,baseline_2d,0.8261390887290168,2,toward_cover
693,25,22,cover,25,22,floor,0.0,0.0,0.0,free,1.0,1.0,693.0,baseline_2d,0.8273381294964028,2,toward_cover
694,24,22,cover,24,22,floor,0.0,0.0,0.0,free,1.0,1.0,694.0,baseline_2d,0.8285371702637889,2,toward_cover
695,23,22,cover,23,22,floor,0.0,0.0,0.0,free,1.0,1.0,695.0,baseline_2d,0.829736211031175,2,toward_cover
696,23,23,cover,23,23,floor,0.0,0.0,0.0,free,1.0,1.0,696.0,baseline_2d,0.8309352517985612,2,toward_cover
697,24,23,cover,24,23,floor,0.0,0.0,0.0,free,1.0,1.0,697.0,baseline_2d,0.8321342925659473,2,toward_cover
698,25,23,cover,25,23,floor,0.0,0.0,0.0,free,1.0,1.0,698.0,baseline_2d,0.8333333333333334,2,toward_cover
699,26,23,cover,26,23,floor,0.0,0.0,0.0,free,1.0,1.0,699.0,baseline_2d,0.8345323741007195,2,toward_cover
700,27,23,cover,27,23,floor,0.0,0.0,0.0,free,1.0,1.0,700.0,baseline_2d,0.8357314148681055,2,toward_cover
701,28,23,cover,28,23,floor,0.0,0.0,0.0,free,1.0,1.0,701.0,baseline_2d,0.8369304556354916,2,toward_cover
702,29,23,cover,29,23,floor,0.0,0.0,0.0,free,1.0,1.0,702.0,baseline_2d,0.8381294964028777,2,toward_cover
703,30,23,cover,30,23,floor,0.0,0.0,0.0,free,1.0,1.0,703.0,baseline_2d,0.8393285371702638,2,toward_cover
704,31,23,cover,31,23,floor,0.0,0.0,0.0,free,1.0,1.0,704.0,baseline_2d,0.8405275779376499,2,toward_cover
705,32,23,cover,32,23,floor,0.0,0.0,0.0,free,1.0,1.0,705.0,baseline_2d,0.841726618705036,2,toward_cover
706,33,23,cover,33,23,floor,0.0,0.0,0.0,free,1.0,1.0,706.0,baseline_2d,0.842925659472422,2,toward_cover
707,34,23,cover,34,23,floor,0.0,0.0,0.0,free,1.0,1.0,707.0,baseline_2d,0.8441247002398081,2,toward_cover
708,35,23,cover,35,23,floor,0.0,0.0,0.0,free,1.0,1.0,708.0,baseline_2d,0.8453237410071942,2,toward_cover
709,36,23,cover,36,23,floor,0.0,0.0,0.0,free,1.0,1.0,709.0,baseline_2d,0.8465227817745803,2,toward_cover
710,37,23,cover,37,23,floor,0.0,0.0,0.0,free,1.0,1.0,710.0,baseline_2d,0.8477218225419664,2,toward_cover
711,38,23,cover,38,23,floor,0.0,0.0,0.0,free,1.0,1.0,711.0,baseline_2d,0.8489208633093526,2,toward_cover
712,39,23,cover,39,23,floor,0.0,0.0,0.0,free,1.0,1.0,712.0,baseline_2d,0.8501199040767387,2,toward_cover
713,40,23,cover,40,23,floor,0.0,0.0,0.0,free,1.0,1.0,713.0,baseline_2d,0.8513189448441247,2,toward_cover
714,40,24,cover,40,24,floor,0.0,0.0,0.0,free,1.0,1.0,714.0,baseline_2d,0.8525179856115108,2,toward_cover
715,39,24,cover,39,24,floor,0.0,0.0,0.0,free,1.0,1.0,715.0,baseline_2d,0.8537170263788969,2,toward_cover
716,38,24,cover,38,24,floor,0.0,0.0,0.0,free,1.0,1.0,716.0,baseline_2d,0.854916067146283,2,toward_cover
717,37,24,cover,37,24,floor,0.0,0.0,0.0,free,1.0,1.0,717.0,baseline_2d,0.8561151079136691,2,toward_cover
718,36,24,cover,36,24,floor,0.0,0.0,0.0,free,1.0,1.0,718.0,baseline_2d,0.8573141486810552,2,toward_cover
719,35,24,cover,35,24,floor,0.0,0.0,0.0,free,1.0,1.0,719.0,baseline_2d,0.8585131894484412,2,toward_cover
720,34,24,cover,34,24,floor,0.0,0.0,0.0,free,1.0,1.0,720.0,baseline_2d,0.8597122302158273,2,toward_cover
721,33,24,cover,33,24,floor,0.0,0.0,0.0,free,1.0,1.0,721.0,baseline_2d,0.8609112709832134,2,toward_cover
722,32,24,cover,32,24,floor,0.0,0.0,0.0,free,1.0,1.0,722.0,baseline_2d,0.8621103117505995,2,toward_cover
723,31,24,cover,31,24,floor,0.0,0.0,0.0,free,1.0,1.0,723.0,baseline_2d,0.8633093525179856,2,toward_cover
724,30,24,cover,30,24,floor,0.0,0.0,0.0,free,1.0,1.0,724.0,baseline_2d,0.8645083932853717,2,toward_cover
725,29,24,cover,29,24,floor,0.0,0.0,0.0,free,1.0,1.0,725.0,baseline_2d,0.8657074340527577,2,toward_cover
726,28,24,cover,28,24,floor,0.0,0.0,0.0,free,1.0,1.0,726.0,baseline_2d,0.8669064748201439,2,toward_cover
727,27,24,cover,27,24,floor,0.0,0.0,0.0,free,1.0,1.0,727.0,baseline_2d,0.86810551558753,2,toward_cover
728,26,24,cover,26,24,floor,0.0,0.0,0.0,free,1.0,1.0,728.0,baseline_2d,0.8693045563549161,2,toward_cover
729,25,24,cover,25,24,floor,0.0,0.0,0.0,free,1.0,1.0,729.0,baseline_2d,0.8705035971223022,2,toward_cover
730,24,24,cover,24,24,floor,0.0,0.0,0.0,free,1.0,1.0,730.0,baseline_2d,0.8717026378896883,2,toward_cover
731,23,24,cover,23,24,floor,0.0,0.0,0.0,free,1.0,1.0,731.0,baseline_2d,0.8729016786570744,2,toward_cover
732,23,25,cover,23,25,floor,0.0,0.0,0.0,free,1.0,1.0,732.0,baseline_2d,0.8741007194244604,2,toward_cover
733,24,25,cover,24,25,floor,0.0,0.0,0.0,free,1.0,1.0,733.0,baseline_2d,0.8752997601918465,2,toward_cover
734,25,25,cover,25,25,floor,0.0,0.0,0.0,free,1.0,1.0,734.0,baseline_2d,0.8764988009592326,2,toward_cover
735,26,25,cover,26,25,floor,0.0,0.0,0.0,free,1.0,1.0,735.0,baseline_2d,0.8776978417266187,2,toward_cover
736,27,25,cover,27,25,floor,0.0,0.0,0.0,free,1.0,1.0,736.0,baseline_2d,0.8788968824940048,2,toward_cover
737,28,25,cover,28,25,floor,0.0,0.0,0.0,free,1.0,1.0,737.0,baseline_2d,0.8800959232613909,2,toward_cover
738,29,25,cover,29,25,floor,0.0,0.0,0.0,free,1.0,1.0,738.0,baseline_2d,0.8812949640287769,2,toward_cover
739,30,25,cover,30,25,floor,0.0,0.0,0.0,free,1.0,1.0,739.0,baseline_2d,0.882494004796163,2,toward_cover
740,31,25,cover,31,25,floor,0.0,0.0,0.0,free,1.0,1.0,740.0,baseline_2d,0.8836930455635491,2,toward_cover
741,32,25,cover,32,25,floor,0.0,0.0,0.0,free,1.0,1.0,741.0,baseline_2d,0.8848920863309353,2,toward_cover
742,33,25,cover,33,25,floor,0.0,0.0,0.0,free,1.0,1.0,742.0,baseline_2d,0.8860911270983214,2,toward_cover
743,34,25,cover,34,25,floor,0.0,0.0,0.0,free,1.0,1.0,743.0,baseline_2d,0.8872901678657075,2,toward_cover
744,35,25,cover,35,25,floor,0.0,0.0,0.0,free,1.0,1.0,744.0,baseline_2d,0.8884892086330936,2,toward_cover
745,36,25,cover,36,25,floor,0.0,0.0,0.0,free,1.0,1.0,745.0,baseline_2d,0.8896882494004796,2,toward_cover
746,37,25,cover,37,25,floor,0.0,0.0,0.0,free,1.0,1.0,746.0,baseline_2d,0.8908872901678657,2,toward_cover
747,38,25,cover,38,25,floor,0.0,0.0,0.0,free,1.0,1.0,747.0,baseline_2d,0.8920863309352518,2,toward_cover
748,39,25,cover,39,25,floor,0.0,0.0,0.0,free,1.0,1.0,748.0,baseline_2d,0.8932853717026379,2,toward_cover
749,40,25,cover,40,25,floor,0.0,0.0,0.0,free,1.0,1.0,749.0,baseline_2d,0.894484412470024,2,toward_cover
750,40,26,cover,40,26,floor,0.0,0.0,0.0,free,1.0,1.0,750.0,baseline_2d,0.89568345323741,2,toward_cover
751,39,26,cover,39,26,floor,0.0,0.0,0.0,free,1.0,1.0,751.0,baseline_2d,0.8968824940047961,2,toward_cover
752,38,26,cover,38,26,floor,0.0,0.0,0.0,free,1.0,1.0,752.0,baseline_2d,0.8980815347721822,2,toward_cover
753,37,26,cover,37,26,floor,0.0,0.0,0.0,free,1.0,1.0,753.0,baseline_2d,0.8992805755395683,2,toward_cover
754,36,26,cover,36,26,floor,0.0,0.0,0.0,free,1.0,1.0,754.0,baseline_2d,0.9004796163069544,2,toward_cover
755,35,26,cover,35,26,floor,0.0,0.0,0.0,free,1.0,1.0,755.0,baseline_2d,0.9016786570743405,2,toward_cover
756,34,26,cover,34,26,floor,0.0,0.0,0.0,free,1.0,1.0,756.0,baseline_2d,0.9028776978417267,2,toward_cover
757,33,26,cover,33,26,floor,0.0,0.0,0.0,free,1.0,1.0,757.0,baseline_2d,0.9040767386091128,2,toward_cover
758,32,26,cover,32,26,floor,0.0,0.0,0.0,free,1.0,1.0,758.0,baseline_2d,0.9052757793764988,2,toward_cover
759,31,26,cover,31,26,floor,0.0,0.0,0.0,free,1.0,1.0,759.0,baseline_2d,0.9064748201438849,2,toward_cover
760,30,26,cover,30,26,floor,0.0,0.0,0.0,free,1.0,1.0,760.0,baseline_2d,0.907673860911271,2,toward_cover
761,29,26,cover,29,26,floor,0.0,0.0,0.0,free,1.0,1.0,761.0,baseline_2d,0.9088729016786571,2,toward_cover
762,28,26,cover,28,26,floor,0.0,0.0,0.0,free,1.0,1.0,762.0,baseline_2d,0.9100719424460432,2,toward_cover
763,27,26,cover,27,26,floor,0.0,0.0,0.0,free,1.0,1.0,763.0,baseline_2d,0.9112709832134293,2,toward_cover
764,26,26,cover,26,26,floor,0.0,0.0,0.0,free,1.0,1.0,764.0,baseline_2d,0.9124700239808153,2,toward_cover
765,25,26,cover,25,26,floor,0.0,0.0,0.0,free,1.0,1.0,765.0,baseline_2d,0.9136690647482014,2,toward_cover
766,24,26,cover,24,26,floor,0.0,0.0,0.0,free,1.0,1.0,766.0,baseline_2d,0.9148681055155875,2,toward_cover
767,23,26,cover,23,26,floor,0.0,0.0,0.0,free,1.0,1.0,767.0,baseline_2d,0.9160671462829736,2,toward_cover
768,22,26,cover,22,26,floor,0.0,0.0,0.0,free,1.0,1.0,768.0,baseline_2d,0.9172661870503597,2,toward_cover
769,21,26,cover,21,26,floor,0.0,0.0,0.0,free,1.0,1.0,769.0,baseline_2d,0.9184652278177458,2,toward_cover
770,20,26,cover,20,26,floor,0.0,0.0,0.0,free,1.0,1.0,770.0,baseline_2d,0.919664268585132,2,toward_cover
771,19,26,cover,19,26,floor,0.0,0.0,0.0,free,1.0,1.0,771.0,baseline_2d,0.920863309352518,2,toward_cover
772,18,26,cover,18,26,floor,0.0,0.0,0.0,free,1.0,1.0,772.0,baseline_2d,0.9220623501199041,2,toward_cover
773,17,26,cover,17,26,floor,0.0,0.0,0.0,free,1.0,1.0,773.0,baseline_2d,0.9232613908872902,2,toward_cover
774,16,26,cover,16,26,floor,0.0,0.0,0.0,free,1.0,1.0,774.0,baseline_2d,0.9244604316546763,2,toward_cover
775,15,26,cover,15,26,floor,0.0,0.0,0.0,free,1.0,1.0,775.0,baseline_2d,0.9256594724220624,2,toward_cover
776,14,26,cover,14,26,floor,0.0,0.0,0.0,free,1.0,1.0,776.0,baseline_2d,0.9268585131894485,2,toward_cover
777,13,26,cover,13,26,floor,0.0,0.0,0.0,free,1.0,1.0,777.0,baseline_2d,0.9280575539568345,2,toward_cover
778,12,26,cover,12,26,floor,0.0,0.0,0.0,free,1.0,1.0,778.0,baseline_2d,0.9292565947242206,2,toward_cover
779,11,26,cover,11,26,floor,0.0,0.0,0.0,free,1.0,1.0,779.0,baseline_2d,0.9304556354916067,2,toward_cover
780,10,26,cover,10,26,floor,0.0,0.0,0.0,free,1.0,1.0,780.0,baseline_2d,0.9316546762589928,2,toward_cover
781,9,26,cover,9,26,floor,0.0,0.0,0.0,free,1.0,1.0,781.0,baseline_2d,0.9328537170263789,2,toward_cover
782,8,26,cover,8,26,floor,0.0,0.0,0.0,free,1.0,1.0,782.0,baseline_2d,0.934052757793765,2,toward_cover
783,7,26,cover,7,26,floor,0.0,0.0,0.0,free,1.0,1.0,783.0,baseline_2d,0.935251798561151,2,toward_cover
784,6,26,cover,6,26,floor,0.0,0.0,0.0,free,1.0,1.0,784.0,baseline_2d,0.9364508393285371,2,toward_cover
785,5,26,cover,5,26,floor,0.0,0.0,0.0,free,1.0,1.0,785.0,baseline_2d,0.9376498800959233,2,toward_cover
786,4,26,cover,4,26,floor,0.0,0.0,0.0,free,1.0,1.0,786.0,baseline_2d,0.9388489208633094,2,toward_cover
787,3,26,cover,3,26,floor,0.0,0.0,0.0,free,1.0,1.0,787.0,baseline_2d,0.9400479616306955,2,toward_cover
788,2,26,cover,2,26,floor,0.0,0.0,0.0,free,1.0,1.0,788.0,baseline_2d,0.9412470023980816,2,toward_cover
789,1,26,cover,1,26,floor,0.0,0.0,0.0,free,1.0,1.0,789.0,baseline_2d,0.9424460431654677,2,toward_cover
790,2,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,790.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
791,3,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,791.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
792,4,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,792.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
793,5,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,793.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
794,6,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,794.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
795,7,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,795.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
796,8,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,796.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
797,9,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,797.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
798,10,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,798.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
799,11,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,799.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
800,12,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,800.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
801,13,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,801.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
802,14,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,802.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
803,15,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,803.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
804,16,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,804.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
805,17,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,805.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
806,18,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,806.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
807,19,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,807.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
808,20,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,808.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
809,21,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,809.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
810,22,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,810.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
811,23,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,811.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
812,24,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,812.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
813,25,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,813.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
814,26,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,814.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
815,27,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,815.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
816,28,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,816.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
817,29,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,817.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
818,30,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,818.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
819,31,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,819.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
820,32,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,820.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
821,33,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,821.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
822,34,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,822.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
823,35,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,823.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
824,36,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,824.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
825,37,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,825.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
826,38,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,826.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
827,39,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,827.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
828,40,26,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,828.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
829,40,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,829.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
830,39,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,830.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
