step,x,y,action,target_x,target_y,semantic,height,slope,roughness,traversability_class,cost,step_cost,cumulative_cost,planner_mode,coverage_rate,recovery_id,reason
480,32,8,cover,32,8,floor,0.0,0.0,0.0,free,1.0,1.0,480.0,baseline_2d,0.8418181818181818,2,toward_cover
481,31,8,cover,31,8,floor,0.0,0.0,0.0,free,1.0,1.0,481.0,baseline_2d,0.8436363636363636,2,toward_cover
482,30,8,cover,30,8,floor,0.0,0.0,0.0,free,1.0,1.0,482.0,baseline_2d,0.8454545454545455,2,toward_cover
483,29,8,cover,29,8,floor,0.0,0.0,0.0,free,1.0,1.0,483.0,baseline_2d,0.8472727272727273,2,toward_cover
484,28,8,cover,28,8,floor,0.0,0.0,0.0,free,1.0,1.0,484.0,baseline_2d,0.8490909090909091,2,toward_cover
485,27,8,cover,27,8,curtain_soft,0.0,0.0,0.0,cautious,2.0,1.0,485.0,baseline_2d,0.850909090909091,2,toward_cover
486,27,9,cover,27,9,curtain_soft,0.0,0.0,0.0,cautious,2.0,1.0,486.0,baseline_2d,0.8527272727272728,2,toward_cover
487,28,9,cover,28,9,floor,0.0,0.0,0.0,free,1.0,1.0,487.0,baseline_2d,0.8545454545454545,2,toward_cover
488,29,9,cover,29,9,floor,0.0,0.0,0.0,free,1.0,1.0,488.0,baseline_2d,0.8563636363636363,2,toward_cover
489,30,9,cover,30,9,floor,0.0,0.0,0.0,free,1.0,1.0,489.0,baseline_2d,0.8581818181818182,2,toward_cover
490,31,9,cover,31,9,floor,0.0,0.0,0.0,free,1.0,1.0,490.0,baseline_2d,0.86,2,toward_cover
491,32,9,cover,32,9,floor,0.0,0.0,0.0,free,1.0,1.0,491.0,baseline_2d,0.8618181818181818,2,toward_cover
492,32,10,cover,32,10,floor,0.0,0.0,0.0,free,1.0,1.0,492.0,baseline_2d,0.8636363636363636,2,toward_cover
493,31,10,cover,31,10,floor,0.0,0.0,0.0,free,1.0,1.0,493.0,baseline_2d,0.8654545454545455,2,toward_cover
494,30,10,cover,30,10,floor,0.0,0.0,0.0,free,1.0,1.0,494.0,baseline_2d,0.8672727272727273,2,toward_cover
495,29,10,cover,29,10,floor,0.0,0.0,0.0,free,1.0,1.0,495.0,baseline_2d,0.8690909090909091,2,toward_cover
496,28,10,cover,28,10,floor,0.0,0.0,0.0,free,1.0,1.0,496.0,baseline_2d,0.8709090909090909,2,toward_cover
497,27,10,cover,27,10,curtain_soft,0.0,0.0,0.0,cautious,2.0,1.0,497.0,baseline_2d,0.8727272727272727,2,toward_cover
498,27,11,cover,27,11,curtain_soft,0.0,0.0,0.0,cautious,2.0,1.0,498.0,baseline_2d,0.8745454545454545,2,toward_cover
499,28,11,cover,28,11,floor,0.0,0.0,0.0,free,1.0,1.0,499.0,baseline_2d,0.8763636363636363,2,toward_cover
500,29,11,cover,29,11,floor,0.0,0.0,0.0,free,1.0,1.0,500.0,baseline_2d,0.8781818181818182,2,toward_cover
501,30,11,cover,30,11,floor,0.0,0.0,0.0,free,1.0,1.0,501.0,baseline_2d,0.88,2,toward_cover
502,31,11,cover,31,11,floor,0.0,0.0,0.0,free,1.0,1.0,502.0,baseline_2d,0.8818181818181818,2,toward_cover
503,32,11,cover,32,11,floor,0.0,0.0,0.0,free,1.0,1.0,503.0,baseline_2d,0.8836363636363637,2,toward_cover
504,32,12,cover,32,12,floor,0.0,0.0,0.0,free,1.0,1.0,504.0,baseline_2d,0.8854545454545455,2,toward_cover
505,31,12,cover,31,12,floor,0.0,0.0,0.0,free,1.0,1.0,505.0,baseline_2d,0.8872727272727273,2,toward_cover
506,30,12,cover,30,12,floor,0.0,0.0,0.0,free,1.0,1.0,506.0,baseline_2d,0.889090909090909,2,toward_cover
507,29,12,cover,29,12,floor,0.0,0.0,0.0,free,1.0,1.0,507.0,baseline_2d,0.8909090909090909,2,toward_cover
508,28,12,cover,28,12,floor,0.0,0.0,0.0,free,1.0,1.0,508.0,baseline_2d,0.8927272727272727,2,toward_cover
509,27,12,cover,27,12,curtain_soft,0.0,0.0,0.0,cautious,2.0,1.0,509.0,baseline_2d,0.8945454545454545,2,toward_cover
510,27,13,cover,27,13,curtain_soft,0.0,0.0,0.0,cautious,2.0,1.0,510.0,baseline_2d,0.8963636363636364,2,toward_cover
511,28,13,cover,28,13,floor,0.0,0.0,0.0,free,1.0,1.0,511.0,baseline_2d,0.8981818181818182,2,toward_cover
512,29,13,cover,29,13,floor,0.0,0.0,0.0,free,1.0,1.0,512.0,baseline_2d,0.9,2,toward_cover
513,30,13,cover,30,13,floor,0.0,0.0,0.0,free,1.0,1.0,513.0,baseline_2d,0.9018181818181819,2,toward_cover
514,31,13,cover,31,13,floor,0.0,0.0,0.0,free,1.0,1.0,514.0,baseline_2d,0.9036363636363637,2,toward_cover
515,32,13,cover,32,13,floor,0.0,0.0,0.0,free,1.0,1.0,515.0,baseline_2d,0.9054545454545454,2,toward_cover
516,32,14,cover,32,14,floor,0.0,0.0,0.0,free,1.0,1.0,516.0,baseline_2d,0.9072727272727272,2,toward_cover
517,31,14,cover,31,14,floor,0.0,0.0,0.0,free,1.0,1.0,517.0,baseline_2d,0.9090909090909091,2,toward_cover
518,30,14,cover,30,14,floor,0.0,0.0,0.0,free,1.0,1.0,518.0,baseline_2d,0.9109090909090909,2,toward_cover
519,29,14,cover,29,14,floor,0.0,0.0,0.0,free,1.0,1.0,519.0,baseline_2d,0.9127272727272727,2,toward_cover
520,28,14,cover,28,14,floor,0.0,0.0,0.0,free,1.0,1.0,520.0,baseline_2d,0.9145454545454546,2,toward_cover
521,27,14,cover,27,14,curtain_soft,0.0,0.0,0.0,cautious,2.0,1.0,521.0,baseline_2d,0.9163636363636364,2,toward_cover
522,27,15,cover,27,15,curtain_soft,0.0,0.0,0.0,cautious,2.0,1.0,522.0,baseline_2d,0.9181818181818182,2,toward_cover
523,28,15,cover,28,15,floor,0.0,0.0,0.0,free,1.0,1.0,523.0,baseline_2d,0.92,2,toward_cover
524,29,15,cover,29,15,floor,0.0,0.0,0.0,free,1.0,1.0,524.0,baseline_2d,0.9218181818181819,2,toward_cover
525,30,15,cover,30,15,floor,0.0,0.0,0.0,free,1.0,1.0,525.0,baseline_2d,0.9236363636363636,2,toward_cover
526,31,15,cover,31,15,floor,0.0,0.0,0.0,free,1.0,1.0,526.0,baseline_2d,0.9254545454545454,2,toward_cover
527,32,15,cover,32,15,floor,0.0,0.0,0.0,free,1.0,1.0,527.0,baseline_2d,0.9272727272727272,2,toward_cover
528,32,16,cover,32,16,floor,0.0,0.0,0.0,free,1.0,1.0,528.0,baseline_2d,0.9290909090909091,2,toward_cover
529,31,16,cover,31,16,floor,0.0,0.0,0.0,free,1.0,1.0,529.0,baseline_2d,0.9309090909090909,2,toward_cover
530,30,16,cover,30,16,floor,0.0,0.0,0.0,free,1.0,1.0,530.0,baseline_2d,0.9327272727272727,2,toward_cover
531,29,16,cover,29,16,floor,0.0,0.0,0.0,free,1.0,1.0,531.0,baseline_2d,0.9345454545454546,2,toward_cover
532,28,16,cover,28,16,floor,0.0,0.0,0.0,free,1.0,1.0,532.0,baseline_2d,0.9363636363636364,2,toward_cover
533,27,16,cover,27,16,floor,0.0,0.0,0.0,free,1.0,1.0,533.0,baseline_2d,0.9381818181818182,2,toward_cover
534,27,17,cover,27,17,floor,0.0,0.0,0.0,free,1.0,1.0,534.0,baseline_2d,0.94,2,toward_cover
535,28,17,cover,28,17,floor,0.0,0.0,0.0,free,1.0,1.0,535.0,baseline_2d,0.9418181818181818,2,toward_cover
536,29,17,cover,29,17,floor,0.0,0.0,0.0,free,1.0,1.0,536.0,baseline_2d,0.9436363636363636,2,toward_cover
537,30,17,cover,30,17,floor,0.0,0.0,0.0,free,1.0,1.0,537.0,baseline_2d,0.9454545454545454,2,toward_cover
538,31,17,cover,31,17,floor,0.0,0.0,0.0,free,1.0,1.0,538.0,baseline_2d,0.9472727272727273,2,toward_cover
539,32,17,cover,32,17,floor,0.0,0.0,0.0,free,1.0,1.0,539.0,baseline_2d,0.9490909090909091,2,toward_cover
540,32,18,cover,32,18,floor,0.0,0.0,0.0,free,1.0,1.0,540.0,baseline_2d,0.9509090909090909,2,toward_cover
541,31,18,cover,31,18,floor,0.0,0.0,0.0,free,1.0,1.0,541.0,baseline_2d,0.9527272727272728,2,toward_cover
542,30,18,cover,30,18,floor,0.0,0.0,0.0,free,1.0,1.0,542.0,baseline_2d,0.9545454545454546,2,toward_cover
543,29,18,cover,29,18,floor,0.0,0.0,0.0,free,1.0,1.0,543.0,baseline_2d,0.9563636363636364,2,toward_cover
544,28,18,cover,28,18,floor,0.0,0.0,0.0,free,1.0,1.0,544.0,baseline_2d,0.9581818181818181,2,toward_cover
545,27,18,cover,27,18,floor,0.0,0.0,0.0,free,1.0,1.0,545.0,baseline_2d,0.96,2,toward_cover
546,27,19,cover,27,19,floor,0.0,0.0,0.0,free,1.0,1.0,546.0,baseline_2d,0.9618181818181818,2,toward_cover
547,28,19,cover,28,19,floor,0.0,0.0,0.0,free,1.0,1.0,547.0,baseline_2d,0.9636363636363636,2,toward_cover
548,29,19,cover,29,19,floor,0.0,0.0,0.0,free,1.0,1.0,548.0,baseline_2d,0.9654545454545455,2,toward_cover
549,30,19,cover,30,19,floor,0.0,0.0,0.0,free,1.0,1.0,549.0,baseline_2d,0.9672727272727273,2,toward_cover
550,31,19,cover,31,19,floor,0.0,0.0,0.0,free,1.0,1.0,550.0,baseline_2d,0.9690909090909091,2,toward_cover
551,32,19,cover,32,19,floor,0.0,0.0,0.0,free,1.0,1.0,551.0,baseline_2d,0.9709090909090909,2,toward_cover
552,32,20,cover,32,20,floor,0.0,0.0,0.0,free,1.0,1.0,552.0,baseline_2d,0.9727272727272728,2,toward_cover
553,31,20,cover,31,20,floor,0.0,0.0,0.0,free,1.0,1.0,553.0,baseline_2d,0.9745454545454545,2,toward_cover
554,30,20,cover,30,20,floor,0.0,0.0,0.0,free,1.0,1.0,554.0,baseline_2d,0.9763636363636363,2,toward_cover
555,29,20,cover,29,20,floor,0.0,0.0,0.0,free,1.0,1.0,555.0,baseline_2d,0.9781818181818182,2,toward_cover
556,28,20,cover,28,20,floor,0.0,0.0,0.0,free,1.0,1.0,556.0,baseline_2d,0.98,2,toward_cover
557,27,20,cover,27,20,floor,0.0,0.0,0.0,free,1.0,1.0,557.0,baseline_2d,0.9818181818181818,2,toward_cover
558,26,20,cover,26,20,floor,0.0,0.0,0.0,free,1.0,1.0,558.0,baseline_2d,0.9836363636363636,2,toward_cover
559,26,19,cover,26,19,floor,0.0,0.0,0.0,free,1.0,1.0,559.0,baseline_2d,0.9854545454545455,2,toward_cover
560,25,19,cover,25,19,floor,0.0,0.0,0.0,free,1.0,1.0,560.0,baseline_2d,0.9872727272727273,2,toward_cover
561,25,20,cover,25,20,floor,0.0,0.0,0.0,free,1.0,1.0,561.0,baseline_2d,0.9890909090909091,2,toward_cover
562,24,20,cover,24,20,floor,0.0,0.0,0.0,free,1.0,1.0,562.0,baseline_2d,0.990909090909091,2,toward_cover
563,23,20,cover,23,20,floor,0.0,0.0,0.0,free,1.0,1.0,563.0,baseline_2d,0.9927272727272727,2,toward_cover
564,22,20,cover,22,20,floor,0.0,0.0,0.0,free,1.0,1.0,564.0,baseline_2d,0.9945454545454545,2,toward_cover
565,21,20,cover,21,20,floor,0.0,0.0,0.0,free,1.0,1.0,565.0,baseline_2d,0.9963636363636363,2,toward_cover
566,20,20,cover,20,20,floor,0.0,0.0,0.0,free,1.0,1.0,566.0,baseline_2d,0.9981818181818182,2,toward_cover
567,19,20,cover,19,20,floor,0.0,0.0,0.0,free,1.0,1.0,567.0,baseline_2d,1.0,2,toward_cover
